  0.124209  0.198000  0.198000  0.000000   3.150596  3.908428  5.045339  6.124147  6.314153  6.522113
  0.124836  0.199000  0.199000  0.000000   3.165819  3.925507  5.057609  6.139494  6.322843  6.511261
  0.125464  0.200000  0.200000  0.000000   3.181027  3.942538  5.069842  6.154698  6.331384  6.500382
  0.126091  0.201000  0.201000  0.000000   3.196217  3.959521  5.082036  6.169758  6.339777  6.489476
  0.126718  0.202000  0.202000  0.000000   3.211391  3.976456  5.094194  6.184672  6.348020  6.478542
  0.127346  0.203000  0.203000  0.000000   3.226548  3.993342  5.106314  6.199439  6.356113  6.467582
  0.127973  0.204000  0.204000  0.000000   3.241687  4.010179  5.118398  6.214059  6.364055  6.456597
  0.128600  0.205000  0.205000  0.000000   3.256809  4.026968  5.130446  6.228531  6.371846  6.445585
  0.129228  0.206000  0.206000  0.000000   3.271914  4.043706  5.142457  6.242854  6.379485  6.434548
  0.129855  0.207000  0.207000  0.000000   3.287000  4.060395  5.154432  6.257027  6.386972  6.423486
  0.130482  0.208000  0.208000  0.000000   3.302069  4.077034  5.166372  6.271050  6.394306  6.412400
  0.131109  0.209000  0.209000  0.000000   3.317119  4.093623  5.178276  6.284921  6.401488  6.401290
  0.131737  0.210000  0.210000  0.000000   3.332150  4.110162  5.190144  6.298641  6.408515  6.390155
  0.132364  0.211000  0.211000  0.000000   3.347163  4.126649  5.201977  6.312207  6.415389  6.378998
  0.132991  0.212000  0.212000  0.000000   3.362157  4.143086  5.213774  6.325621  6.422108  6.367817
  0.133619  0.213000  0.213000  0.000000   3.377131  4.159471  5.225536  6.338881  6.428672  6.356614
  0.134246  0.214000  0.214000  0.000000   3.392087  4.175805  5.237263  6.351987  6.435081  6.345388
  0.134873  0.215000  0.215000  0.000000   3.407022  4.192087  5.248955  6.364938  6.441335  6.334141
  0.135501  0.216000  0.216000  0.000000   3.421938  4.208316  5.260611  6.377734  6.447432  6.322872
  0.136128  0.217000  0.217000  0.000000   3.436833  4.224493  5.272232  6.390374  6.453374  6.311582
  0.136755  0.218000  0.218000  0.000000   3.451709  4.240617  5.283818  6.402858  6.459159  6.300272
  0.137383  0.219000  0.219000  0.000000   3.466563  4.256688  5.295368  6.415186  6.464787  6.288941
